x,y,gene
18894,59589,ANO8
17832,59535,ANO9
18317,58829,ANO9
18362,59325,ANO9
16674,59392,ANOS1
16675,60562,ANOS1
16701,59464,ANOS1
16709,60829,ANOS1
16722,59821,ANOS1
16732,59000,ANOS1
16738,58855,ANOS1
16755,58812,ANOS1
16762,59354,ANOS1
16779,59478,ANOS1
16829,59599,ANOS1
16853,60797,ANOS1
16853,58988,ANOS1
16865,59140,ANOS1
16905,58474,ANOS1
16905,60667,ANOS1
16944,60024,ANOS1
16944,60024,ANOS1
16955,60382,ANOS1
16966,59417,ANOS1
16994,58743,ANOS1
16996,60719,ANOS1
16999,60264,ANOS1
17005,58866,ANOS1
17090,59033,ANOS1
17094,60612,ANOS1
17152,58549,ANOS1
17207,60809,ANOS1
17212,60438,ANOS1
17222,60422,ANOS1
17222,60422,ANOS1
17238,60701,ANOS1
17238,60701,ANOS1
17248,60453,ANOS1
17251,58794,ANOS1
17312,59338,ANOS1
17315,60343,ANOS1
17316,59606,ANOS1
17317,60589,ANOS1
17317,60589,ANOS1
17346,58332,ANOS1
17346,58332,ANOS1
17357,59523,ANOS1
17414,60751,ANOS1
17414,60751,ANOS1
17450,59866,ANOS1
17450,59866,ANOS1
17550,58342,ANOS1
17553,59420,ANOS1
17556,58776,ANOS1
17557,58775,ANOS1
17557,58775,ANOS1
17559,59309,ANOS1
17647,58660,ANOS1
17664,59566,ANOS1
17666,58836,ANOS1
17666,58836,ANOS1
17666,58836,ANOS1
17699,59148,ANOS1
17791,59945,ANOS1
17811,59352,ANOS1
17845,60632,ANOS1
17860,59553,ANOS1
17881,59812,ANOS1
17900,58580,ANOS1
17930,60450,ANOS1
17948,58639,ANOS1
17990,58467,ANOS1
18052,58463,ANOS1
18055,59778,ANOS1
18127,60360,ANOS1
18131,59368,ANOS1
18147,60696,ANOS1
18147,60696,ANOS1
18148,60047,ANOS1
18162,60281,ANOS1
18207,59711,ANOS1
18277,59678,ANOS1
18290,60053,ANOS1
18302,59593,ANOS1
18372,60243,ANOS1
18372,60243,ANOS1
18375,60711,ANOS1
18438,59388,ANOS1
18483,60528,ANOS1
18512,60768,ANOS1
18517,60779,ANOS1
18570,58616,ANOS1
18571,59585,ANOS1
18591,60609,ANOS1
18618,59701,ANOS1
18645,60632,ANOS1
18646,60055,ANOS1
18659,58829,ANOS1
18729,60426,ANOS1
18729,59229,ANOS1
18729,59229,ANOS1
18745,60474,ANOS1
18789,58991,ANOS1
18789,59853,ANOS1
18789,59853,ANOS1
18816,60174,ANOS1
18826,58485,ANOS1
18828,59904,ANOS1
18832,59112,ANOS1
18835,60633,ANOS1
18842,60370,ANOS1
18846,60031,ANOS1
16685,59725,ANP32A
16707,60631,ANP32A
16727,59399,ANP32A
16749,59313,ANP32A
16749,59313,ANP32A
16759,58963,ANP32A
16769,59245,ANP32A
16785,59671,ANP32A
16785,59671,ANP32A
16785,59671,ANP32A
16810,60223,ANP32A
16819,59080,ANP32A
16830,60213,ANP32A
16830,60138,ANP32A
16845,60788,ANP32A
16857,59599,ANP32A
16864,59535,ANP32A
16892,59450,ANP32A
16935,58399,ANP32A
16936,59420,ANP32A
16936,59420,ANP32A
16942,59262,ANP32A
16946,60645,ANP32A
16954,60698,ANP32A
16958,60393,ANP32A
16977,60425,ANP32A
16994,60469,ANP32A
17001,60413,ANP32A
17001,60413,ANP32A
17001,60413,ANP32A
17002,58372,ANP32A
17002,58372,ANP32A
17002,58372,ANP32A
17008,60687,ANP32A
17008,60687,ANP32A
17010,60053,ANP32A
17042,59762,ANP32A
17077,60652,ANP32A
17084,60046,ANP32A
17084,60046,ANP32A
17093,59212,ANP32A
17097,59557,ANP32A
17097,59557,ANP32A
17097,59557,ANP32A
17113,59573,ANP32A
17137,58619,ANP32A
17185,59605,ANP32A
17200,58540,ANP32A
17204,60751,ANP32A
17328,60225,ANP32A
17331,58843,ANP32A
17343,59121,ANP32A
17343,59121,ANP32A
17350,58376,ANP32A
17403,59095,ANP32A
17403,59095,ANP32A
17404,59911,ANP32A
17406,59493,ANP32A
17413,60780,ANP32A
17413,60780,ANP32A
17413,60780,ANP32A
17415,60302,ANP32A
17415,60302,ANP32A
17418,59989,ANP32A
17424,59342,ANP32A
17438,58547,ANP32A
17438,58547,ANP32A
17438,58547,ANP32A
17438,58547,ANP32A
17461,58394,ANP32A
17473,59616,ANP32A
17483,58922,ANP32A
17492,59781,ANP32A
17504,58645,ANP32A
17529,59171,ANP32A
17557,59488,ANP32A
17592,59449,ANP32A
17592,59449,ANP32A
17631,60190,ANP32A
17647,60022,ANP32A
17706,58919,ANP32A
17718,58670,ANP32A
17719,60426,ANP32A
17726,58451,ANP32A
17727,59301,ANP32A
17727,60356,ANP32A
17727,60356,ANP32A
17732,60019,ANP32A
17739,59939,ANP32A
17743,60799,ANP32A
17759,60784,ANP32A
17811,59360,ANP32A
17848,58364,ANP32A
17856,59040,ANP32A
17990,60747,ANP32A
17993,60721,ANP32A
18007,60703,ANP32A
18012,60416,ANP32A
18020,60009,ANP32A
18044,60580,ANP32A
18066,60485,ANP32A
18075,60231,ANP32A
18092,60090,ANP32A
18092,59093,ANP32A
18094,59509,ANP32A
18103,60745,ANP32A
18113,59669,ANP32A
18133,58875,ANP32A
18198,58851,ANP32A
18212,60061,ANP32A
18293,58340,ANP32A
18297,59015,ANP32A
18297,59015,ANP32A
18301,60372,ANP32A
18312,60620,ANP32A
18312,60620,ANP32A
18313,60538,ANP32A
18332,59920,ANP32A
18348,59838,ANP32A
18348,59838,ANP32A
18350,60649,ANP32A
18353,58607,ANP32A
18353,58607,ANP32A
18386,59296,ANP32A
18398,58876,ANP32A
18432,59768,ANP32A
18438,60181,ANP32A
18442,59769,ANP32A
18447,60488,ANP32A
18450,59331,ANP32A
18470,58442,ANP32A
18471,60260,ANP32A
18473,58770,ANP32A
18486,58991,ANP32A
18500,60298,ANP32A
18500,60298,ANP32A
18525,59094,ANP32A
18525,59094,ANP32A
18525,59094,ANP32A
18539,59849,ANP32A
18539,59797,ANP32A
18539,59797,ANP32A
18631,58750,ANP32A
18637,58871,ANP32A
18637,58871,ANP32A
18676,60048,ANP32A
18682,60032,ANP32A
18685,58959,ANP32A
18697,59754,ANP32A
18697,59754,ANP32A
18697,59754,ANP32A
18697,59849,ANP32A
18705,60317,ANP32A
18723,60123,ANP32A
18746,59651,ANP32A
18768,60367,ANP32A
18779,60550,ANP32A
18788,59310,ANP32A
18804,60208,ANP32A
18826,60757,ANP32A
18826,60757,ANP32A
18862,60693,ANP32A
18864,59803,ANP32A
18870,60635,ANP32A
18873,60248,ANP32A
18878,60444,ANP32A
16681,59059,ANP32E
16681,59059,ANP32E
16681,59059,ANP32E
16681,59059,ANP32E
16681,59059,ANP32E
16778,58679,ANP32E
17012,58457,ANP32E
17171,59575,ANP32E
17171,59575,ANP32E
17187,60586,ANP32E
17187,60586,ANP32E
17289,59555,ANP32E
17314,60525,ANP32E
17635,60351,ANP32E
17635,60351,ANP32E
17657,58989,ANP32E
17722,58611,ANP32E
17747,59149,ANP32E
17802,60209,ANP32E
18357,60067,ANP32E
18414,60194,ANP32E
18414,60194,ANP32E
18574,60454,ANP32E
18598,60399,ANP32E
18598,60399,ANP32E
18598,60399,ANP32E
18625,59688,ANP32E
18659,60570,ANP32E
18701,59184,ANP32E
18701,59184,ANP32E
18701,59184,ANP32E
18710,60335,ANP32E
18851,58888,ANP32E
18851,58888,ANP32E
16759,58656,ANPEP
16857,59191,ANPEP
17555,60439,ANPEP
17564,59534,ANPEP
17564,59534,ANPEP
16729,58463,ANTXR1
16729,58463,ANTXR1
16729,58463,ANTXR1
16746,60245,ANTXR1
16770,59494,ANTXR1
16861,59909,ANTXR1
16861,59909,ANTXR1
16939,58998,ANTXR1
16939,58998,ANTXR1
16986,59592,ANTXR1
16986,59592,ANTXR1
16998,60728,ANTXR1
16998,60728,ANTXR1
17138,59921,ANTXR1
17138,59921,ANTXR1
17195,59381,ANTXR1
17280,58412,ANTXR1
17297,58453,ANTXR1
17297,58453,ANTXR1
17389,59382,ANTXR1
17389,59382,ANTXR1
17432,58834,ANTXR1
17432,58834,ANTXR1
17486,59497,ANTXR1
17498,58740,ANTXR1
17501,60125,ANTXR1
17559,60243,ANTXR1
17593,59447,ANTXR1
17638,59645,ANTXR1
17638,59645,ANTXR1
17638,59645,ANTXR1
17658,58513,ANTXR1
17760,58436,ANTXR1
17760,58436,ANTXR1
17784,59927,ANTXR1
17784,59927,ANTXR1
17791,58995,ANTXR1
17880,58410,ANTXR1
17918,60725,ANTXR1
17918,60725,ANTXR1
17920,60725,ANTXR1
17930,59128,ANTXR1
17985,60751,ANTXR1
17986,58594,ANTXR1
18202,59736,ANTXR1
18206,60464,ANTXR1
18267,60548,ANTXR1
18323,59628,ANTXR1
18365,58922,ANTXR1
18365,58922,ANTXR1
18438,58968,ANTXR1
18588,58463,ANTXR1
18633,60701,ANTXR1
18636,60689,ANTXR1
18636,60689,ANTXR1
18636,60689,ANTXR1
18642,58752,ANTXR1
18686,60738,ANTXR1
18824,60762,ANTXR1
18882,60252,ANTXR1
18882,60252,ANTXR1
17090,58616,ANTXR2
17352,59235,ANTXR2
17361,59397,ANTXR2
17384,59378,ANTXR2
17709,58709,ANTXR2
17938,58674,ANTXR2
18276,58747,ANTXR2
18621,60340,ANTXR2
18699,60720,ANTXR2
18699,60720,ANTXR2
18699,60720,ANTXR2
18699,60720,ANTXR2
18763,60391,ANTXR2
18763,60391,ANTXR2
18763,60391,ANTXR2
18879,60248,ANTXR2
16711,59113,ANXA1
16733,60208,ANXA1
16847,60829,ANXA1
17153,60748,ANXA1
17319,58373,ANXA1
17508,58748,ANXA1
18140,60161,ANXA1
18416,60143,ANXA1
16723,59859,ANXA10
16949,60600,ANXA10
18511,59117,ANXA10
18739,59410,ANXA10
17266,60214,ANXA11
17658,59120,ANXA11
17964,59669,ANXA11
18002,58481,ANXA11
18019,59390,ANXA11
18273,60684,ANXA11
18473,60598,ANXA11
18474,58791,ANXA11
18503,58370,ANXA11
18816,59904,ANXA11
18826,60778,ANXA11
18372,59712,ANXA13
18431,59275,ANXA13
18431,59275,ANXA13
16878,59680,ANXA2
17186,58332,ANXA2
17303,58928,ANXA2
17558,58736,ANXA2
17789,59330,ANXA2
17847,60577,ANXA2
17906,59015,ANXA2
17907,59015,ANXA2
17907,59015,ANXA2
17917,59967,ANXA2
18150,59542,ANXA2
18221,59847,ANXA2
18325,59560,ANXA2
18492,59858,ANXA2
16861,60330,ANXA3
16963,60436,ANXA3
17413,59343,ANXA3
17423,59831,ANXA3
18036,59893,ANXA3
18036,59893,ANXA3
16677,58764,ANXA4
16866,58729,ANXA4
16866,58729,ANXA4
16883,60772,ANXA4
16945,59884,ANXA4
16945,59884,ANXA4
16945,59884,ANXA4
16960,58525,ANXA4
16971,60166,ANXA4
17035,60374,ANXA4
17046,60716,ANXA4
17046,60716,ANXA4
17151,60123,ANXA4
17388,59691,ANXA4
17388,59691,ANXA4
17470,59857,ANXA4
17554,59974,ANXA4
17937,60485,ANXA4
17937,60485,ANXA4
17937,60485,ANXA4
17998,58389,ANXA4
17998,58389,ANXA4
18095,58446,ANXA4
18224,60076,ANXA4
18331,60306,ANXA4
18392,60678,ANXA4
18431,59193,ANXA4
18691,60412,ANXA4
18691,60412,ANXA4
18705,60580,ANXA4
18776,60530,ANXA4
18780,59790,ANXA4
18863,59255,ANXA4
18877,60485,ANXA4
18877,60485,ANXA4
16685,59690,ANXA5
16730,59306,ANXA5
16739,60268,ANXA5
16747,60238,ANXA5
16773,58644,ANXA5
16796,58377,ANXA5
16796,58377,ANXA5
16834,60695,ANXA5
16884,58389,ANXA5
16915,59343,ANXA5
16955,59212,ANXA5
16981,58419,ANXA5
17020,60793,ANXA5
17020,60793,ANXA5
17020,60793,ANXA5
17020,60793,ANXA5
17074,58701,ANXA5
17101,59557,ANXA5
17118,59548,ANXA5
17118,59548,ANXA5
17183,58617,ANXA5
17193,60250,ANXA5
17193,60250,ANXA5
17193,60250,ANXA5
17217,60651,ANXA5
17248,60568,ANXA5
17255,59341,ANXA5
17255,59341,ANXA5
17255,59341,ANXA5
17258,58423,ANXA5
17258,58423,ANXA5
17259,60139,ANXA5
17317,59261,ANXA5
17317,59261,ANXA5
17335,58535,ANXA5
17370,59593,ANXA5
17394,59702,ANXA5
17404,59406,ANXA5
17428,59534,ANXA5
17492,59841,ANXA5
17492,59841,ANXA5
17492,59841,ANXA5
17492,59841,ANXA5
17512,58744,ANXA5
17518,60085,ANXA5
17518,60085,ANXA5
17521,60586,ANXA5
17521,59924,ANXA5
17543,60406,ANXA5
17598,60439,ANXA5
17598,60439,ANXA5
17598,60439,ANXA5
17598,60439,ANXA5
17598,60439,ANXA5
17627,58919,ANXA5
17634,59620,ANXA5
17688,59604,ANXA5
17719,60238,ANXA5
17739,59365,ANXA5
17763,59589,ANXA5
17773,58485,ANXA5
17855,60020,ANXA5
17874,59614,ANXA5
17912,60313,ANXA5
17912,60313,ANXA5
17912,60313,ANXA5
17912,60313,ANXA5
17912,60313,ANXA5
17912,60313,ANXA5
17956,59141,ANXA5
17991,58449,ANXA5
18076,58853,ANXA5
18082,59730,ANXA5
18099,59721,ANXA5
18178,59718,ANXA5
18187,60832,ANXA5
18192,58631,ANXA5
18241,60715,ANXA5
18315,59761,ANXA5
18315,59761,ANXA5
18340,60722,ANXA5
18341,60238,ANXA5
18346,59727,ANXA5
18346,59727,ANXA5
18346,59727,ANXA5
18346,59727,ANXA5
18351,59623,ANXA5
18392,59783,ANXA5
18392,59783,ANXA5
18418,58864,ANXA5
18419,59476,ANXA5
18452,59723,ANXA5
18453,58674,ANXA5
18540,59341,ANXA5
18546,59371,ANXA5
18560,58979,ANXA5
18562,58920,ANXA5
18562,58920,ANXA5
18581,58640,ANXA5
18590,60518,ANXA5
18597,60605,ANXA5
18605,60780,ANXA5
18605,60780,ANXA5
18624,58562,ANXA5
18712,59620,ANXA5
18722,59997,ANXA5
18764,60242,ANXA5
18764,60242,ANXA5
18813,59328,ANXA5
18813,59328,ANXA5
18827,60631,ANXA5
18828,58913,ANXA5
18873,59075,ANXA5
18879,59109,ANXA5
18885,58742,ANXA5
18885,58742,ANXA5
16679,59825,ANXA6
16687,59988,ANXA6
16693,60461,ANXA6
16784,59878,ANXA6
16807,60049,ANXA6
16815,59484,ANXA6
16835,60666,ANXA6
16835,60666,ANXA6
16835,60666,ANXA6
16835,60666,ANXA6
16860,59807,ANXA6
16860,59807,ANXA6
16864,59063,ANXA6
16894,58795,ANXA6
16908,59113,ANXA6
16918,59991,ANXA6
16921,60249,ANXA6
16921,60446,ANXA6
16927,60404,ANXA6
16946,60406,ANXA6
16947,58858,ANXA6
16948,60391,ANXA6
16950,60577,ANXA6
16974,59781,ANXA6
16981,59700,ANXA6
16982,59185,ANXA6
17012,60009,ANXA6
17012,60009,ANXA6
17012,60009,ANXA6
17024,59447,ANXA6
17034,60468,ANXA6
17064,58371,ANXA6
17064,58371,ANXA6
17064,58371,ANXA6
17080,58721,ANXA6
17088,60455,ANXA6
17120,60708,ANXA6
17123,60481,ANXA6
17128,60235,ANXA6
17130,59236,ANXA6
17171,59887,ANXA6
17175,60522,ANXA6
17193,58886,ANXA6
17194,59962,ANXA6
17194,59962,ANXA6
17204,59592,ANXA6
17221,58881,ANXA6
17221,58881,ANXA6
17236,60331,ANXA6
17241,58671,ANXA6
17246,60336,ANXA6
17250,59580,ANXA6
17281,59773,ANXA6
17291,60265,ANXA6
17294,59684,ANXA6
17307,58944,ANXA6
17314,59548,ANXA6
17314,59548,ANXA6
17333,59495,ANXA6
17356,59187,ANXA6
17356,59187,ANXA6
17356,59187,ANXA6
17365,58726,ANXA6
17397,60648,ANXA6
17440,60700,ANXA6
17466,60110,ANXA6
17470,59218,ANXA6
17470,59218,ANXA6
17476,60331,ANXA6
17478,59952,ANXA6
17519,60242,ANXA6
17519,60242,ANXA6
17525,59757,ANXA6
17525,59757,ANXA6
17529,59345,ANXA6
17560,58524,ANXA6
17565,59430,ANXA6
17604,59690,ANXA6
17658,60600,ANXA6
17675,60711,ANXA6
17675,60711,ANXA6
17686,58682,ANXA6
17713,60552,ANXA6
17741,60802,ANXA6
17741,60802,ANXA6
17741,60802,ANXA6
17765,59527,ANXA6
17768,59259,ANXA6
17769,60471,ANXA6
17781,60590,ANXA6
17800,59219,ANXA6
17853,59465,ANXA6
17853,59465,ANXA6
17861,60059,ANXA6
17869,59188,ANXA6
17889,60483,ANXA6
17904,59842,ANXA6
17914,60650,ANXA6
17925,58959,ANXA6
17927,58399,ANXA6
17930,60042,ANXA6
17933,58489,ANXA6
17935,60683,ANXA6
17945,59448,ANXA6
17967,58908,ANXA6
18003,59556,ANXA6
18009,58808,ANXA6
18013,60656,ANXA6
18013,60656,ANXA6
18042,58601,ANXA6
18042,58601,ANXA6
18050,58864,ANXA6
18050,58864,ANXA6
18058,58835,ANXA6
18109,60131,ANXA6
18110,60124,ANXA6
18130,58502,ANXA6
18130,58502,ANXA6
18132,59683,ANXA6
18180,59458,ANXA6
18185,60127,ANXA6
18197,58971,ANXA6
18219,58369,ANXA6
18225,59557,ANXA6
18244,60626,ANXA6
18247,58537,ANXA6
18274,60274,ANXA6
18283,60425,ANXA6
18286,58604,ANXA6
18308,59306,ANXA6
18331,60361,ANXA6
18354,59540,ANXA6
18365,58719,ANXA6
18381,58727,ANXA6
18381,58727,ANXA6
18381,58727,ANXA6
18394,59792,ANXA6
18416,60510,ANXA6
18430,60144,ANXA6
18430,60144,ANXA6
18463,59238,ANXA6
18470,60682,ANXA6
18470,60682,ANXA6
18470,60682,ANXA6
18475,60010,ANXA6
18518,59643,ANXA6
18536,58494,ANXA6
18549,58722,ANXA6
18549,58722,ANXA6
18581,59229,ANXA6
18592,60009,ANXA6
18600,59546,ANXA6
18604,59350,ANXA6
18604,59350,ANXA6
18604,59350,ANXA6
18715,60138,ANXA6
18715,60138,ANXA6
18724,59667,ANXA6
18724,59667,ANXA6
18771,60381,ANXA6
18773,58433,ANXA6
18819,58477,ANXA6
18843,60743,ANXA6
18848,59258,ANXA6
18849,60760,ANXA6
18854,60011,ANXA6
18854,60040,ANXA6
18882,59597,ANXA6
18885,59851,ANXA6
16692,60499,ANXA7
16718,58889,ANXA7
16720,60439,ANXA7
16736,59210,ANXA7
16743,59374,ANXA7
16763,58580,ANXA7
16770,59542,ANXA7
16775,59557,ANXA7
16776,60329,ANXA7
16779,59887,ANXA7
16781,58957,ANXA7
16781,58957,ANXA7
16781,58957,ANXA7
16781,58957,ANXA7
16781,58957,ANXA7
16800,60282,ANXA7
16814,59071,ANXA7
16822,59499,ANXA7
16837,59781,ANXA7
16837,59781,ANXA7
16837,59781,ANXA7
16872,59016,ANXA7
16888,60354,ANXA7
16945,58773,ANXA7
16945,58773,ANXA7
16945,58773,ANXA7
16986,60526,ANXA7
16986,60526,ANXA7
17042,60475,ANXA7
17074,59377,ANXA7
17110,60711,ANXA7
17156,60556,ANXA7
17158,60200,ANXA7
17158,60200,ANXA7
17192,58764,ANXA7
17221,59761,ANXA7
17221,59761,ANXA7
17230,59194,ANXA7
17230,59194,ANXA7
17234,60304,ANXA7
17251,60075,ANXA7
17281,59878,ANXA7
17443,60222,ANXA7
17443,60222,ANXA7
17443,60222,ANXA7
17457,59958,ANXA7
17457,59958,ANXA7
17463,59405,ANXA7
17466,58797,ANXA7
17469,59936,ANXA7
17470,60180,ANXA7
17476,60778,ANXA7
17528,59445,ANXA7
17530,58767,ANXA7
17544,58762,ANXA7
17544,58762,ANXA7
17544,58762,ANXA7
17544,58762,ANXA7
17627,58854,ANXA7
17667,59977,ANXA7
17681,59748,ANXA7
17746,60351,ANXA7
17803,58871,ANXA7
17844,60390,ANXA7
17848,58649,ANXA7
17879,60097,ANXA7
17879,60097,ANXA7
17918,58636,ANXA7
17918,59719,ANXA7
17946,58780,ANXA7
18013,59094,ANXA7
18022,58689,ANXA7
18022,58689,ANXA7
18022,58689,ANXA7
18054,60022,ANXA7
18054,60022,ANXA7
18061,60305,ANXA7
18061,58328,ANXA7
18167,59580,ANXA7
18171,59936,ANXA7
18194,59401,ANXA7
18231,60301,ANXA7
18251,60617,ANXA7
18285,59542,ANXA7
18318,60539,ANXA7
18359,59400,ANXA7
18359,59400,ANXA7
18373,59807,ANXA7
18373,59807,ANXA7
18447,59335,ANXA7
18455,60726,ANXA7
18460,59953,ANXA7
18470,60243,ANXA7
18470,60243,ANXA7
18470,60243,ANXA7
18480,58766,ANXA7
18480,58766,ANXA7
18480,58766,ANXA7
18480,58766,ANXA7
18501,59894,ANXA7
18501,59894,ANXA7
18546,59661,ANXA7
18553,60596,ANXA7
18553,60596,ANXA7
18566,60740,ANXA7
18610,59849,ANXA7
18693,59784,ANXA7
18716,60523,ANXA7
18743,59776,ANXA7
18790,60533,ANXA7
18796,60371,ANXA7
18796,59224,ANXA7
18796,59224,ANXA7
18796,58830,ANXA7
18813,58596,ANXA7
18818,59274,ANXA7
18840,58872,ANXA7
18840,58872,ANXA7
18840,58872,ANXA7
18853,60449,ANXA7
18865,59568,ANXA7
18884,59795,ANXA7
18895,59287,ANXA7
16830,58987,ANXA9
18421,58775,ANXA9
16842,58348,AOAH
17755,59943,AOAH
17770,58902,AOAH
17812,60378,AOAH
17960,60638,AOAH
17960,60638,AOAH
17960,60638,AOAH
17960,60638,AOAH
18173,59473,AOAH
18278,59266,AOAH
18688,60517,AOAH
18799,58857,AOAH
17737,59142,AOC1
18204,58397,AOC1
16773,59916,AOC2
16773,59916,AOC2
18839,58547,AOC2
17866,59940,AOX1
18851,60813,AOX1
16761,59638,AOX2
16835,60304,AOX2
17082,58947,AOX2
17082,58947,AOX2
17433,59824,AOX2
17672,59948,AOX2
17691,60801,AOX2
17897,58759,AOX2
18825,59380,AOX2
18628,60740,AOX4
16683,59496,AP1AR
16709,59311,AP1AR
16829,59632,AP1AR
16831,60184,AP1AR
16961,59933,AP1AR
17008,60794,AP1AR
17008,60794,AP1AR
17008,60794,AP1AR
17008,60794,AP1AR
17021,59766,AP1AR
17083,59799,AP1AR
17162,60684,AP1AR
17165,59132,AP1AR
17169,60516,AP1AR
17169,60516,AP1AR
17188,58504,AP1AR
17194,60382,AP1AR
17238,59410,AP1AR
17379,59453,AP1AR
17397,59829,AP1AR
17397,59829,AP1AR
17433,58982,AP1AR
17456,59917,AP1AR
17458,60727,AP1AR
17458,60727,AP1AR
17458,60727,AP1AR
17500,60801,AP1AR
17530,60584,AP1AR
17557,60489,AP1AR
17571,59599,AP1AR
17575,59435,AP1AR
17576,58763,AP1AR
17591,60061,AP1AR
17591,60061,AP1AR
17597,59170,AP1AR
17727,60027,AP1AR
17727,60027,AP1AR
17820,59770,AP1AR
17820,59770,AP1AR
17876,60688,AP1AR
17892,58964,AP1AR
17892,58964,AP1AR
17997,58443,AP1AR
18005,59869,AP1AR
18100,59372,AP1AR
18100,59372,AP1AR
18118,59466,AP1AR
18142,59338,AP1AR
18214,60310,AP1AR
18218,60712,AP1AR
18236,58748,AP1AR
18257,60239,AP1AR
18257,60239,AP1AR
18266,60694,AP1AR
18294,60689,AP1AR
18394,60614,AP1AR
18422,60233,AP1AR
18550,60473,AP1AR
18550,60473,AP1AR
18550,60473,AP1AR
18572,58846,AP1AR
18572,58846,AP1AR
18728,59801,AP1AR
18735,59830,AP1AR
18759,60757,AP1AR
18772,59071,AP1AR
18787,59782,AP1AR
16723,60253,AP1B1
16757,59204,AP1B1
16884,59908,AP1B1
16884,59908,AP1B1
16907,59487,AP1B1
16923,59570,AP1B1
16956,60073,AP1B1
16978,58886,AP1B1
16978,58886,AP1B1
17027,60713,AP1B1
17038,60056,AP1B1
17038,60056,AP1B1
17038,60056,AP1B1
17097,58394,AP1B1
17101,58379,AP1B1
17126,58515,AP1B1
17170,60425,AP1B1
17240,59246,AP1B1
17247,59389,AP1B1
17247,59389,AP1B1
17262,58567,AP1B1
17317,59623,AP1B1
17323,58596,AP1B1
17395,60763,AP1B1
17396,60105,AP1B1
17404,59392,AP1B1
17412,60436,AP1B1
17428,59617,AP1B1
17433,58839,AP1B1
17433,58839,AP1B1
17444,58784,AP1B1
17500,59823,AP1B1
17512,59890,AP1B1
17529,60041,AP1B1
17553,58721,AP1B1
17653,60788,AP1B1
17722,58689,AP1B1
17743,60683,AP1B1
17750,60586,AP1B1
17858,60569,AP1B1
17858,60569,AP1B1
17875,58573,AP1B1
17875,59514,AP1B1
17897,59425,AP1B1
17900,58889,AP1B1
17917,59610,AP1B1
17917,59610,AP1B1
17932,60818,AP1B1
17932,60818,AP1B1
17937,58669,AP1B1
17988,58585,AP1B1
18006,58467,AP1B1
18041,58358,AP1B1
18041,58358,AP1B1
18132,59497,AP1B1
18132,59497,AP1B1
18133,60341,AP1B1
18134,58903,AP1B1
18134,58903,AP1B1
18165,60157,AP1B1
18165,60157,AP1B1
18191,59623,AP1B1
18206,58646,AP1B1
18213,59234,AP1B1
18227,60716,AP1B1
18227,60716,AP1B1
18227,60716,AP1B1
18227,60716,AP1B1
18228,60130,AP1B1
18228,60130,AP1B1
18254,60453,AP1B1
18321,58613,AP1B1
18331,59686,AP1B1
18420,59108,AP1B1
18437,60157,AP1B1
18449,59232,AP1B1
18467,60448,AP1B1
18525,59678,AP1B1
18543,60616,AP1B1
18552,60445,AP1B1
18552,60445,AP1B1
18552,60445,AP1B1
18583,59525,AP1B1
18583,59525,AP1B1
18594,58362,AP1B1
18679,60408,AP1B1
18797,60563,AP1B1
18797,60563,AP1B1
18797,60563,AP1B1
18893,58526,AP1B1
16692,60670,AP1G1
16721,60594,AP1G1
16778,58646,AP1G1
16812,60493,AP1G1
16843,60796,AP1G1
16949,60388,AP1G1
17249,59625,AP1G1
17293,59460,AP1G1
17314,59963,AP1G1
17376,58909,AP1G1
17412,60420,AP1G1
17412,60420,AP1G1
17469,59393,AP1G1
17471,60233,AP1G1
17471,59869,AP1G1
17471,59869,AP1G1
17553,59548,AP1G1
17553,59548,AP1G1
17659,60027,AP1G1
17717,59850,AP1G1
17718,59180,AP1G1
17734,58402,AP1G1
17840,58994,AP1G1
17875,59649,AP1G1
17875,59649,AP1G1
17930,59172,AP1G1
18119,58595,AP1G1
18133,58621,AP1G1
18155,60511,AP1G1
18189,59950,AP1G1
18189,59950,AP1G1
18293,58595,AP1G1
18420,60723,AP1G1
18420,60723,AP1G1
18454,60757,AP1G1
18511,60487,AP1G1
18530,60376,AP1G1
18600,59014,AP1G1
18600,59014,AP1G1
18697,60723,AP1G1
18766,60667,AP1G1
18784,58337,AP1G1
16677,60250,AP1G2
16680,58849,AP1G2
16698,59774,AP1G2
16744,60257,AP1G2
16748,60360,AP1G2
16757,59711,AP1G2
16930,60654,AP1G2
16945,60542,AP1G2
16954,58944,AP1G2
16956,60563,AP1G2
16956,60563,AP1G2
16990,60791,AP1G2
17000,59086,AP1G2
17012,60488,AP1G2
17072,59329,AP1G2
17098,59299,AP1G2
17101,59361,AP1G2
17157,58592,AP1G2
17181,60428,AP1G2
17246,60467,AP1G2
17268,58417,AP1G2
17289,59766,AP1G2
17317,59463,AP1G2
17352,58540,AP1G2
17419,58917,AP1G2
17446,58451,AP1G2
17461,60036,AP1G2
17469,59399,AP1G2
17488,59668,AP1G2
17590,60067,AP1G2
17597,60154,AP1G2
17632,58532,AP1G2
17675,59540,AP1G2
17734,59530,AP1G2
17863,60808,AP1G2
17961,59664,AP1G2
17973,60756,AP1G2
18001,58647,AP1G2
18136,59488,AP1G2
18151,58460,AP1G2
18221,60428,AP1G2
18221,60428,AP1G2
18221,60428,AP1G2
18225,58876,AP1G2
18249,59941,AP1G2
18261,60559,AP1G2
18264,58770,AP1G2
18269,60004,AP1G2
18347,59627,AP1G2
